,index,db,loc,filename,type,label,set_type,GT
938,938,GastroVision,GastroVision\labeled-images\Blood in lumen,7e83485f-17b0-4c8f-89d8-9d818c6280f8.png,labeled,Blood in lumen,Validation,10
939,939,GastroVision,GastroVision\labeled-images\Blood in lumen,2bac9fd7-0d40-4c86-85d3-c029eb166c69.png,labeled,Blood in lumen,Test,10
940,940,GastroVision,GastroVision\labeled-images\Blood in lumen,11e58c2f-666b-48fd-ae5d-bf2aafa65294.png,labeled,Blood in lumen,Train,10
941,941,GastroVision,GastroVision\labeled-images\Blood in lumen,a762b572-ebd0-4ff4-abd3-8d311aea7480.png,labeled,Blood in lumen,Train,10
942,942,GastroVision,GastroVision\labeled-images\Blood in lumen,a74f0d11-0840-4519-8a1f-f0fad99b79c4.png,labeled,Blood in lumen,Train,10
943,943,GastroVision,GastroVision\labeled-images\Blood in lumen,79f41a2e-0342-4595-a07f-ceab835d5d9a.png,labeled,Blood in lumen,Train,10
944,944,GastroVision,GastroVision\labeled-images\Blood in lumen,e64023c8-7f2f-4a4d-9960-6d69dedc9305.png,labeled,Blood in lumen,Test,10
945,945,GastroVision,GastroVision\labeled-images\Blood in lumen,a11571a3-950b-4532-a681-9738f3c56bac.png,labeled,Blood in lumen,Train,10
946,946,GastroVision,GastroVision\labeled-images\Blood in lumen,8ba6b7c8-ade5-4319-9187-e98311ce6c40.png,labeled,Blood in lumen,Train,10
947,947,GastroVision,GastroVision\labeled-images\Blood in lumen,84e700b0-b1cd-4329-bdc6-48ef10484bd2.png,labeled,Blood in lumen,Train,10
948,948,GastroVision,GastroVision\labeled-images\Blood in lumen,2b5cc9d5-6e29-4b69-a19a-c19551c842af.png,labeled,Blood in lumen,Test,10
949,949,GastroVision,GastroVision\labeled-images\Blood in lumen,81bf6e9c-ff5d-4ee6-a2e2-d3f33f140cce.png,labeled,Blood in lumen,Train,10
950,950,GastroVision,GastroVision\labeled-images\Blood in lumen,65e07f56-c7de-4462-82b9-468cb452a61b.png,labeled,Blood in lumen,Train,10
951,951,GastroVision,GastroVision\labeled-images\Blood in lumen,73ef1f0f-3204-4b89-bc32-bdafd94f7ba5.png,labeled,Blood in lumen,Train,10
952,952,GastroVision,GastroVision\labeled-images\Blood in lumen,8effaa18-cf88-4f24-ba3d-dec3b6e6dcce.png,labeled,Blood in lumen,Train,10
953,953,GastroVision,GastroVision\labeled-images\Blood in lumen,7ab2b2f8-a353-465d-98af-47aa72aceb3b.png,labeled,Blood in lumen,Train,10
954,954,GastroVision,GastroVision\labeled-images\Blood in lumen,7fea293b-bd2d-4ea7-8088-d6f0f690b44b.png,labeled,Blood in lumen,Train,10
955,955,GastroVision,GastroVision\labeled-images\Blood in lumen,acbc095c-7127-4ba5-9a6d-63a5dc4a60ec.png,labeled,Blood in lumen,Train,10
956,956,GastroVision,GastroVision\labeled-images\Blood in lumen,72088ee8-b151-4b68-b6bf-cd7f560f2eb7.png,labeled,Blood in lumen,Test,10
957,957,GastroVision,GastroVision\labeled-images\Blood in lumen,4c2578a6-e27d-403f-ba3a-7b1a0a1741df.png,labeled,Blood in lumen,Train,10
958,958,GastroVision,GastroVision\labeled-images\Blood in lumen,b1056d2f-eacb-4172-98bc-78ddc23339c3.png,labeled,Blood in lumen,Train,10
959,959,GastroVision,GastroVision\labeled-images\Blood in lumen,9c318a75-9e5e-4156-a8ee-a4e12f357023.png,labeled,Blood in lumen,Train,10
960,960,GastroVision,GastroVision\labeled-images\Blood in lumen,fb91255b-43e4-427c-a6b2-4ab6cf2e1dd5.png,labeled,Blood in lumen,Train,10
961,961,GastroVision,GastroVision\labeled-images\Blood in lumen,597da19d-4770-472b-b273-338cc19dea76.png,labeled,Blood in lumen,Validation,10
962,962,GastroVision,GastroVision\labeled-images\Blood in lumen,dc750032-ad3a-444d-b030-6dd0c783835a.png,labeled,Blood in lumen,Train,10
963,963,GastroVision,GastroVision\labeled-images\Blood in lumen,37776b89-e109-485d-b389-126d3d3be5a5.png,labeled,Blood in lumen,Train,10
964,964,GastroVision,GastroVision\labeled-images\Blood in lumen,1e328787-32e4-4201-80b5-eca4fa5f9660.png,labeled,Blood in lumen,Validation,10
965,965,GastroVision,GastroVision\labeled-images\Blood in lumen,8bb80544-d645-4b1f-a1d8-50efc7756e1c.png,labeled,Blood in lumen,Train,10
966,966,GastroVision,GastroVision\labeled-images\Blood in lumen,b474054c-228e-4921-bc4d-06dfea1dbfab.png,labeled,Blood in lumen,Train,10
967,967,GastroVision,GastroVision\labeled-images\Blood in lumen,dc119681-bff6-4795-b3fd-baa529a54966.png,labeled,Blood in lumen,Validation,10
968,968,GastroVision,GastroVision\labeled-images\Blood in lumen,1ec735d4-b8d3-480d-b8bb-19e8b214984c.png,labeled,Blood in lumen,Test,10
969,969,GastroVision,GastroVision\labeled-images\Blood in lumen,05057a51-65ac-4ed6-8909-be4bafd50078.png,labeled,Blood in lumen,Test,10
970,970,GastroVision,GastroVision\labeled-images\Blood in lumen,9c3253cf-6f48-4bbd-8b65-038156575b61.png,labeled,Blood in lumen,Train,10
971,971,GastroVision,GastroVision\labeled-images\Blood in lumen,0c5e4a2f-2898-4b51-99b8-4105a660a23c.png,labeled,Blood in lumen,Test,10
972,972,GastroVision,GastroVision\labeled-images\Blood in lumen,100H0003.png,labeled,Blood in lumen,Train,10
973,973,GastroVision,GastroVision\labeled-images\Blood in lumen,100H0002.png,labeled,Blood in lumen,Test,10
974,974,GastroVision,GastroVision\labeled-images\Blood in lumen,31472ed7-49fe-4ba6-974d-928c55c3a29d.png,labeled,Blood in lumen,Validation,10
975,975,GastroVision,GastroVision\labeled-images\Blood in lumen,a9aaae7b-c556-4a96-b9f3-cebaae8204c7.png,labeled,Blood in lumen,Test,10
976,976,GastroVision,GastroVision\labeled-images\Blood in lumen,5d70247f-6755-4ccb-a42c-d47aadb69e69.png,labeled,Blood in lumen,Test,10
977,977,GastroVision,GastroVision\labeled-images\Blood in lumen,854c0a47-8a1f-4601-be26-42fab66ebf18.png,labeled,Blood in lumen,Train,10
978,978,GastroVision,GastroVision\labeled-images\Blood in lumen,c10247a0-090c-45a8-96a0-b246458f6040.png,labeled,Blood in lumen,Train,10
979,979,GastroVision,GastroVision\labeled-images\Blood in lumen,5b557fc8-68ca-4134-868d-38d04e3673af.png,labeled,Blood in lumen,Train,10
980,980,GastroVision,GastroVision\labeled-images\Blood in lumen,41b14f83-dcb8-4cac-b9c5-e4f6d1ea918a.png,labeled,Blood in lumen,Train,10
981,981,GastroVision,GastroVision\labeled-images\Blood in lumen,6bf206ae-d436-4c4e-8b85-27f454f9fc2e.png,labeled,Blood in lumen,Validation,10
982,982,GastroVision,GastroVision\labeled-images\Blood in lumen,423ea2db-9dc9-4610-81d1-ac0573213f45.png,labeled,Blood in lumen,Train,10
983,983,GastroVision,GastroVision\labeled-images\Blood in lumen,670059e3-a264-4880-bb5a-92fa7bd29324.png,labeled,Blood in lumen,Validation,10
984,984,GastroVision,GastroVision\labeled-images\Blood in lumen,3cb82e9d-2aa5-42d2-936e-d95820b6faec.png,labeled,Blood in lumen,Train,10
985,985,GastroVision,GastroVision\labeled-images\Blood in lumen,dca91e8e-a5ff-4088-a9a4-d42388bbe7a0.png,labeled,Blood in lumen,Test,10
986,986,GastroVision,GastroVision\labeled-images\Blood in lumen,0211d23f-d2fb-4ccd-903c-0d9de3a7318d.png,labeled,Blood in lumen,Train,10
987,987,GastroVision,GastroVision\labeled-images\Blood in lumen,01c00d14-1162-4457-94c3-febf7556bcc7.png,labeled,Blood in lumen,Train,10
988,988,GastroVision,GastroVision\labeled-images\Blood in lumen,7a4ce71a-c689-479c-ba46-ad27c4d98e94.png,labeled,Blood in lumen,Train,10
989,989,GastroVision,GastroVision\labeled-images\Blood in lumen,0fea609f-6bd1-4a05-941f-66a27212765c.png,labeled,Blood in lumen,Test,10
990,990,GastroVision,GastroVision\labeled-images\Blood in lumen,982e4a50-1148-4e11-89bf-ff0d39c3a2f8.png,labeled,Blood in lumen,Train,10
991,991,GastroVision,GastroVision\labeled-images\Blood in lumen,1a3e7976-4137-4b25-8364-722e3a7b6d63.png,labeled,Blood in lumen,Train,10
992,992,GastroVision,GastroVision\labeled-images\Blood in lumen,85312cb1-3f76-445c-aa76-e3c330f9d2ae.png,labeled,Blood in lumen,Test,10
993,993,GastroVision,GastroVision\labeled-images\Blood in lumen,0f0e0bd3-3e3b-4781-a283-37c2f9971e7c.png,labeled,Blood in lumen,Validation,10
994,994,GastroVision,GastroVision\labeled-images\Blood in lumen,8088a082-de37-427e-9094-9d695e4143c8.png,labeled,Blood in lumen,Train,10
995,995,GastroVision,GastroVision\labeled-images\Blood in lumen,ef90393b-a92e-4eba-9a1b-6894fe23ed16.png,labeled,Blood in lumen,Validation,10
996,996,GastroVision,GastroVision\labeled-images\Blood in lumen,0ba38116-07f6-4bb3-8438-e864762ed4ff.png,labeled,Blood in lumen,Train,10
997,997,GastroVision,GastroVision\labeled-images\Blood in lumen,44cee35d-3178-40d0-8c67-74fc05492c63.png,labeled,Blood in lumen,Test,10
998,998,GastroVision,GastroVision\labeled-images\Blood in lumen,790124e4-15ae-49aa-8497-3467e82eb6d4.png,labeled,Blood in lumen,Validation,10
999,999,GastroVision,GastroVision\labeled-images\Blood in lumen,61ab4043-021f-41a2-a673-f4bc684f1d50.png,labeled,Blood in lumen,Train,10
1000,1000,GastroVision,GastroVision\labeled-images\Blood in lumen,1c8f43ef-948e-4ce4-8697-180a92dffb61.png,labeled,Blood in lumen,Train,10
1001,1001,GastroVision,GastroVision\labeled-images\Blood in lumen,40160ec2-8636-485f-9f0b-e74a76c19fb1.png,labeled,Blood in lumen,Train,10
1002,1002,GastroVision,GastroVision\labeled-images\Blood in lumen,8476d0b1-2a1d-418f-b502-7a5fb00e2e92.png,labeled,Blood in lumen,Test,10
1003,1003,GastroVision,GastroVision\labeled-images\Blood in lumen,ad647121-ac4c-4107-8a0c-2832e0b72355.png,labeled,Blood in lumen,Test,10
1004,1004,GastroVision,GastroVision\labeled-images\Blood in lumen,48b5a10c-a621-45d3-8a87-feba8ac8f726.png,labeled,Blood in lumen,Train,10
1005,1005,GastroVision,GastroVision\labeled-images\Blood in lumen,c3877c9c-a064-4301-8f60-f129431c4d52.png,labeled,Blood in lumen,Validation,10
1006,1006,GastroVision,GastroVision\labeled-images\Blood in lumen,1b238671-1c78-4e49-a28b-04e001ac93d2.png,labeled,Blood in lumen,Validation,10
1007,1007,GastroVision,GastroVision\labeled-images\Blood in lumen,4a8914c5-702e-4104-8aa9-2076e24098b5.png,labeled,Blood in lumen,Validation,10
1008,1008,GastroVision,GastroVision\labeled-images\Blood in lumen,5ba2f633-6cf3-4abf-9918-e62a8a1e589f.png,labeled,Blood in lumen,Train,10
1009,1009,GastroVision,GastroVision\labeled-images\Blood in lumen,5f2840c3-86e1-472e-99ba-c1e92046f9a3.png,labeled,Blood in lumen,Test,10
1010,1010,GastroVision,GastroVision\labeled-images\Blood in lumen,61be6a3d-deab-45bb-952a-03a3cf751835.png,labeled,Blood in lumen,Validation,10
1011,1011,GastroVision,GastroVision\labeled-images\Blood in lumen,e01268a8-56d0-437d-9054-77653d7d6591.png,labeled,Blood in lumen,Train,10
1012,1012,GastroVision,GastroVision\labeled-images\Blood in lumen,62191ff2-82a8-45c5-8b0c-e45f78f2eba2.png,labeled,Blood in lumen,Train,10
1013,1013,GastroVision,GastroVision\labeled-images\Blood in lumen,3bbb315c-4730-42cb-b7bc-31a1661a66cc.png,labeled,Blood in lumen,Test,10
1014,1014,GastroVision,GastroVision\labeled-images\Blood in lumen,100H0010.png,labeled,Blood in lumen,Train,10
1015,1015,GastroVision,GastroVision\labeled-images\Blood in lumen,21f33061-a6e9-4cd4-92ad-ce0c589c5b52.png,labeled,Blood in lumen,Train,10
1016,1016,GastroVision,GastroVision\labeled-images\Blood in lumen,a95855af-8947-43ba-892a-626806297d57.png,labeled,Blood in lumen,Train,10
1017,1017,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,b963fc07-fef6-4d88-a8f9-d49c1e18c588.png,labeled,Dyed-resection-margins,Test,7
1018,1018,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,c049c678-b306-4640-8d95-1fc16e06a450.png,labeled,Dyed-resection-margins,Train,7
1019,1019,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a0a64170-fc6c-4f9f-9a19-2141091d9c93.png,labeled,Dyed-resection-margins,Train,7
1020,1020,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,c414710f-fdef-47e8-be99-f0eb3967b623.png,labeled,Dyed-resection-margins,Train,7
1021,1021,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,d0f7073b-e662-4fb1-b00b-af9f360aedb2.png,labeled,Dyed-resection-margins,Train,7
1022,1022,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,aa2fe980-041a-4ee6-8c15-258bf9ebef66.png,labeled,Dyed-resection-margins,Validation,7
1023,1023,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,d880bf9c-f91b-43ae-a111-f4fa228051ad.png,labeled,Dyed-resection-margins,Train,7
1024,1024,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,8473243f-4b3f-4ca3-817e-36ee3ed8fd51.png,labeled,Dyed-resection-margins,Train,7
1025,1025,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,714fc173-1ad0-4ecd-9742-0efa4f3586d9.png,labeled,Dyed-resection-margins,Train,7
1026,1026,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,809995e7-aa21-47af-b0b3-e82871f572ce.png,labeled,Dyed-resection-margins,Train,7
1027,1027,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a0c1287d-85c8-4a45-a705-53ff7e0d4694.png,labeled,Dyed-resection-margins,Train,7
1028,1028,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,1f3adcf6-1f9f-4637-9df1-0455985a62d5.png,labeled,Dyed-resection-margins,Test,7
1029,1029,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,e394d178-2428-488d-b5a3-05ffeea0e9ba.png,labeled,Dyed-resection-margins,Train,7
1030,1030,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a1ec299f-63ca-42cc-8a1a-ba4aa7a6c117.png,labeled,Dyed-resection-margins,Train,7
1031,1031,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,c62b6620-c602-406e-b4c5-145e41e9e328.png,labeled,Dyed-resection-margins,Test,7
1032,1032,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,ea123aac-5871-4739-91cd-ad0c92bdd870.png,labeled,Dyed-resection-margins,Train,7
1033,1033,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,dc56c251-0655-4ae0-9bce-4a8adb44fc40.png,labeled,Dyed-resection-margins,Test,7
1034,1034,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,f0246a94-3e4b-4cfb-9af7-e94687313b6c.png,labeled,Dyed-resection-margins,Train,7
1035,1035,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,c6a4cad0-3b2c-4b3f-a512-50474cdfb878.png,labeled,Dyed-resection-margins,Train,7
1036,1036,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,afbaee1b-77dc-4ac4-964d-159bae8e36c4.png,labeled,Dyed-resection-margins,Test,7
1037,1037,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,e1b6e541-ef02-4615-b6a4-832de2e9e153.png,labeled,Dyed-resection-margins,Test,7
1038,1038,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,ac346948-dcf7-4653-9c2b-0a821d9278a4.png,labeled,Dyed-resection-margins,Train,7
1039,1039,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,f919d1a6-6782-4836-93b3-fcec1589f8bc.png,labeled,Dyed-resection-margins,Train,7
1040,1040,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,ed3515d9-d01d-4f85-8565-a75e2bd8a4ca.png,labeled,Dyed-resection-margins,Validation,7
1041,1041,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,1f417419-8dde-405b-af9f-814a6ce0ee62.png,labeled,Dyed-resection-margins,Train,7
1042,1042,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,ebd8a50b-8f64-4220-babf-4ad964d0f1a2.png,labeled,Dyed-resection-margins,Test,7
1043,1043,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a0e5602b-14da-4943-b135-0545c9218dab.png,labeled,Dyed-resection-margins,Test,7
1044,1044,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,995017c5-1948-48d9-b421-7f9b2ae78058.png,labeled,Dyed-resection-margins,Train,7
1045,1045,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,b1fd49c6-a16a-4d78-b6d0-60176a896197.png,labeled,Dyed-resection-margins,Train,7
1046,1046,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a78d18fe-00e8-4791-8402-a53bea294a7a.png,labeled,Dyed-resection-margins,Train,7
1047,1047,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,eb150524-9611-4c5c-82b2-45d005c38b0b.png,labeled,Dyed-resection-margins,Train,7
1048,1048,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,ccaefdd3-8620-4b5b-9c3f-6b1830c635bb.png,labeled,Dyed-resection-margins,Train,7
1049,1049,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,7bbf233f-4fa2-4928-871c-1acc02fecfae.png,labeled,Dyed-resection-margins,Train,7
1050,1050,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,b8ad39a4-6333-4f2f-b4f4-3151118aa14d.png,labeled,Dyed-resection-margins,Test,7
1051,1051,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,c97e1107-57ff-45bc-b626-a29e4716f04f.png,labeled,Dyed-resection-margins,Train,7
1052,1052,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,81682452-ada9-4658-ac62-d687e1c2ac27.png,labeled,Dyed-resection-margins,Test,7
1053,1053,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a5a85abc-5478-4209-a4ed-d581d8edbf7a.png,labeled,Dyed-resection-margins,Train,7
1054,1054,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,e59a676d-bee1-49f3-8387-a1ba853fec32.png,labeled,Dyed-resection-margins,Train,7
1055,1055,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,deda5c21-593e-4e4c-af2a-5e1c21f3ccfb.png,labeled,Dyed-resection-margins,Train,7
1056,1056,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,65a30f37-8451-4aef-979e-fc00347dec46.png,labeled,Dyed-resection-margins,Test,7
1057,1057,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,c1d70e06-0789-4b29-9133-c1922b244b2f.png,labeled,Dyed-resection-margins,Test,7
1058,1058,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a800196a-092f-4d22-bbbf-ffbb21b906fe.png,labeled,Dyed-resection-margins,Train,7
1059,1059,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,f9c96526-479b-495e-923a-5c716336ef5f.png,labeled,Dyed-resection-margins,Validation,7
1060,1060,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,e97371c9-8e72-4338-8107-3623131852a8.png,labeled,Dyed-resection-margins,Train,7
1061,1061,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a793162a-e7d0-45f6-98f1-4bf79220dce8.png,labeled,Dyed-resection-margins,Train,7
1062,1062,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,fe206362-4750-4aeb-a820-beea04a8f490.png,labeled,Dyed-resection-margins,Train,7
1063,1063,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,bc3df578-be4d-4700-8574-d743aacc340e.png,labeled,Dyed-resection-margins,Train,7
1064,1064,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,ae630916-89e6-4f28-9ac6-73484f85da74.png,labeled,Dyed-resection-margins,Train,7
1065,1065,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,06ed20af-88bb-4102-9a75-56384f679a10.png,labeled,Dyed-resection-margins,Train,7
1066,1066,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,65a45ab0-94ae-4cd0-aa06-d6fa27800f39.png,labeled,Dyed-resection-margins,Train,7
1067,1067,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,936ede8f-05fb-44fe-a217-0304ddfcb6e1.png,labeled,Dyed-resection-margins,Train,7
1068,1068,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,7362149d-9f9f-48a6-8349-5cec7fa7b501.png,labeled,Dyed-resection-margins,Train,7
1069,1069,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a1b28e14-3afb-49ae-8d79-1550b957835b.png,labeled,Dyed-resection-margins,Train,7
1070,1070,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,81257b54-da91-4fe1-a4ec-e5e520f695fe.png,labeled,Dyed-resection-margins,Train,7
1071,1071,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,80741b26-a148-4b2d-977d-aca7862c5f4e.png,labeled,Dyed-resection-margins,Test,7
1072,1072,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,ef096a95-c4d0-42a8-84fa-87a970c3b515.png,labeled,Dyed-resection-margins,Train,7
1073,1073,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,b9cb6cc6-3b74-4b83-8e88-0a50da74070d.png,labeled,Dyed-resection-margins,Validation,7
1074,1074,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a82ccf3a-0d86-4ec5-b843-de32d8bc8b3b.png,labeled,Dyed-resection-margins,Train,7
1075,1075,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,c5765703-23c9-449f-9ddd-de50d72378a3.png,labeled,Dyed-resection-margins,Validation,7
1076,1076,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,aacbef11-d08b-47bf-8af7-12d9a27b4142.png,labeled,Dyed-resection-margins,Train,7
1077,1077,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,1d0028a0-a3cc-4303-bf28-470e2166ab76.png,labeled,Dyed-resection-margins,Validation,7
1078,1078,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,d958a38b-319d-4942-bdab-54e71c51dd3e.png,labeled,Dyed-resection-margins,Train,7
1079,1079,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a78457bc-f0d5-4954-a0a7-d279ec921270.png,labeled,Dyed-resection-margins,Train,7
1080,1080,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,1eaf0b38-8915-4611-825b-394d1a147921.png,labeled,Dyed-resection-margins,Validation,7
1081,1081,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,6daf1a89-9cd0-4f17-b944-d859cd583f82.png,labeled,Dyed-resection-margins,Validation,7
1082,1082,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,8d30b4db-6fa4-45b7-b7b7-b73411d8836e.png,labeled,Dyed-resection-margins,Train,7
1083,1083,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,b3375efa-ed4f-4acb-8bcb-861a03f7751e.png,labeled,Dyed-resection-margins,Train,7
1084,1084,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,af37f120-0cb9-4351-a1c9-b5e01fa18297.png,labeled,Dyed-resection-margins,Validation,7
1085,1085,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,eac75192-370f-4893-a055-eb63851ea440.png,labeled,Dyed-resection-margins,Validation,7
1086,1086,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,765f4184-357e-49f5-9d3e-737dcf6bee7e.png,labeled,Dyed-resection-margins,Train,7
1087,1087,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,6e41259c-f67d-4279-9283-032df7d56e3c.png,labeled,Dyed-resection-margins,Validation,7
1088,1088,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,b4140e41-5c51-4f83-8433-7b852b07d9e0.png,labeled,Dyed-resection-margins,Test,7
1089,1089,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,e03e39dc-51b0-4080-ade7-428f67e68995.png,labeled,Dyed-resection-margins,Validation,7
1090,1090,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,8eeb1f80-6f01-4dc6-bc35-4688b03d3a43.png,labeled,Dyed-resection-margins,Train,7
1091,1091,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,0264a91d-34c6-48d2-b48a-23c94f791a83.png,labeled,Dyed-resection-margins,Test,7
1092,1092,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,97471b5b-3253-49cd-8e4e-4e15e05eb3fd.png,labeled,Dyed-resection-margins,Test,7
1093,1093,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,6554be0a-217f-47e3-b20c-8d18a569cc1b.png,labeled,Dyed-resection-margins,Train,7
1094,1094,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,e3ba0aa5-01ff-4715-98e6-9faa91f1297d.png,labeled,Dyed-resection-margins,Validation,7
1095,1095,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,bec64e53-7967-473d-b07e-f64b5e78afe1.png,labeled,Dyed-resection-margins,Test,7
1096,1096,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,8993957e-a37a-413c-9048-2b7dfc3c9150.png,labeled,Dyed-resection-margins,Validation,7
1097,1097,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,b8afae43-a174-4e23-89f2-fc4ee9bddbae.png,labeled,Dyed-resection-margins,Train,7
1098,1098,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,8a687946-c283-4eff-8202-f8fe1697484f.png,labeled,Dyed-resection-margins,Train,7
1099,1099,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,fd7e2a56-6264-4347-a58a-b49038c26dda.png,labeled,Dyed-resection-margins,Validation,7
1100,1100,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a7f89230-bfaa-40d2-80a8-7af65b30e4be.png,labeled,Dyed-resection-margins,Train,7
1101,1101,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,7367623d-17e8-4c8c-afa7-5c462f5bb6e7.png,labeled,Dyed-resection-margins,Train,7
1102,1102,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,a5eff77c-bd02-48d9-8ec3-bb652a579fc2.png,labeled,Dyed-resection-margins,Train,7
1103,1103,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,c193109c-b133-496c-ad2d-7527e84e7d49.png,labeled,Dyed-resection-margins,Train,7
1104,1104,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,e72adc2e-452b-46db-ac83-8c6fba1d039e.png,labeled,Dyed-resection-margins,Train,7
1105,1105,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,667406ac-5f37-43be-875d-f15f91819a81.png,labeled,Dyed-resection-margins,Validation,7
1106,1106,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,94291ebc-7c32-44ca-8bb5-465357295d9a.png,labeled,Dyed-resection-margins,Train,7
1107,1107,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,ee9d8519-9b59-4cbe-89d3-a03430e6705a.png,labeled,Dyed-resection-margins,Train,7
1108,1108,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,b1b1fdd6-c7d4-4bcc-967d-69fe60c086a1.png,labeled,Dyed-resection-margins,Validation,7
1109,1109,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,1ab26db4-941e-45d5-a0ed-e94861e844e8.png,labeled,Dyed-resection-margins,Test,7
1110,1110,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,833aaf90-f8ae-4129-b45b-635352f00084.png,labeled,Dyed-resection-margins,Test,7
1111,1111,GastroVision,GastroVision\labeled-images\Dyed-resection-margins,edd652a4-f163-4a55-9bcb-2116c97df524.png,labeled,Dyed-resection-margins,Test,7
