,index,db,loc,filename,type,label,set_type,GT
757,8757,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bb09a06c-a618-4200-a75b-e908ee379752.png,labeled,cecum,Validation,2
758,8758,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bb21a438-dae5-4112-8602-310e9e1146fb.png,labeled,cecum,Train,2
759,8759,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bb97e0bf-dc59-46cc-8cb0-c630119374ad.png,labeled,cecum,Train,2
760,8760,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bc2d011d-4feb-424a-85d8-bb4a9dc8d351.png,labeled,cecum,Validation,2
761,8761,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bc33607b-33c2-4f2f-b06a-984a3365a8f0.png,labeled,cecum,Validation,2
762,8762,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bc733903-94f3-4fe5-b91c-fb5e27c4781f.png,labeled,cecum,Validation,2
763,8763,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bc9a76cf-5cc2-4f9d-a120-126f093397f4.png,labeled,cecum,Train,2
764,8764,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bcb3280a-b7d4-4922-a412-4bf5f0c338a9.png,labeled,cecum,Validation,2
765,8765,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bd1cf744-9d38-4c2b-bd06-b16f42a26ddf.png,labeled,cecum,Train,2
766,8766,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bd8a234e-f03b-46f9-af72-cc2f6444dbce.png,labeled,cecum,Train,2
767,8767,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bdb65cba-75bf-4db6-bf88-f6083fd93693.png,labeled,cecum,Train,2
768,8768,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bdd8cec5-fd15-476e-b7cf-c0e2966aa210.png,labeled,cecum,Train,2
769,8769,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bde673ad-da59-4252-b18d-688052b47b56.png,labeled,cecum,Validation,2
770,8770,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bdfe65f6-edc1-4ecd-be37-e3bc0a479b19.png,labeled,cecum,Train,2
771,8771,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,be3ab1f0-749e-4aa5-99cf-7cdf998748ab.png,labeled,cecum,Validation,2
772,8772,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,be7a8c26-3470-4da6-b85f-3e344748a5e1.png,labeled,cecum,Validation,2
773,8773,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bf80dc7c-1d7f-47cb-930d-35051d89b310.png,labeled,cecum,Validation,2
774,8774,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bf86fe65-38ba-45dc-b590-6919f1662757.png,labeled,cecum,Validation,2
775,8775,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,bfbd25c9-67bd-4dad-acad-594122cbb6bd.png,labeled,cecum,Train,2
776,8776,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c035717a-f33f-4271-9baf-1fe3f63b7eb9.png,labeled,cecum,Train,2
777,8777,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c03df7e2-7185-42b2-a167-8cfe6b9efc5a.png,labeled,cecum,Train,2
778,8778,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c0712b08-3ef5-461e-9783-034c1de1cd80.png,labeled,cecum,Train,2
779,8779,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c07a88c6-3930-4721-bd5d-06066ea6d7b6.png,labeled,cecum,Validation,2
780,8780,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c0824b90-9482-43b3-91f1-b555b33f123e.png,labeled,cecum,Validation,2
781,8781,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c0b252dc-8d1b-4913-9676-6aae92337495.png,labeled,cecum,Validation,2
782,8782,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c0fe5934-986f-411b-a84b-48c8eab57f3b.png,labeled,cecum,Validation,2
783,8783,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c118ef6b-4ec1-4b2f-a8ba-f94b85b302bc.png,labeled,cecum,Train,2
784,8784,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c19bf8e3-edbc-485d-b7aa-ddf8405de57a.png,labeled,cecum,Train,2
785,8785,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c19d1916-0a07-435a-982f-141898d8f60d.png,labeled,cecum,Validation,2
786,8786,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c1cc6cce-b79d-4402-8924-63bfde1af13c.png,labeled,cecum,Train,2
787,8787,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c266e553-4317-48bc-8b7a-d8f332c1176e.png,labeled,cecum,Train,2
788,8788,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c28356fd-293d-4bc0-a2a8-21760cf124d1.png,labeled,cecum,Validation,2
789,8789,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c2cd340e-398e-484b-97cc-e46c4e1c1d6d.png,labeled,cecum,Train,2
790,8790,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c3137598-bb71-483f-94eb-527a0ddc33cc.png,labeled,cecum,Train,2
791,8791,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c32a34aa-913f-49f2-b63e-52b7f4b9e60a.png,labeled,cecum,Train,2
792,8792,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c336bc8d-1d99-41be-8e9f-b86d87183a1c.png,labeled,cecum,Train,2
793,8793,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c3853ec6-1b34-4e09-b46c-5b106675be6e.png,labeled,cecum,Train,2
794,8794,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c39c7923-98ff-403b-a46b-171727d680c8.png,labeled,cecum,Train,2
795,8795,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c3d36d61-c8c7-4b9a-b65c-f622ef282b52.png,labeled,cecum,Validation,2
796,8796,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c48e6117-9c73-4117-8444-2631a7378b0f.png,labeled,cecum,Train,2
797,8797,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c4aafd75-05c2-4abe-b3eb-7b29e90074b1.png,labeled,cecum,Train,2
798,8798,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c4f0aa10-ec48-474c-a06b-d4769dcad978.png,labeled,cecum,Validation,2
799,8799,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c5494602-cad6-424e-93f5-86a6f565a223.png,labeled,cecum,Train,2
800,8800,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c59e798e-fd06-4258-8295-7f82a6363316.png,labeled,cecum,Validation,2
801,8801,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c5bb0f86-7b07-456b-aee8-e283f499c023.png,labeled,cecum,Train,2
802,8802,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c5f73b4d-93ef-49a7-931f-ed30edb7e719.png,labeled,cecum,Train,2
803,8803,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c60fda12-dd3f-495b-be0d-c36b7cb2a6dc.png,labeled,cecum,Validation,2
804,8804,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c6c5443c-4bd1-4c96-8358-980cf630285f.png,labeled,cecum,Validation,2
805,8805,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c76b75e8-bc91-4d3c-9106-e60c522a1b34.png,labeled,cecum,Train,2
806,8806,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c78b657b-63ed-4d51-b282-1d86c66a151d.png,labeled,cecum,Validation,2
807,8807,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c7a6ad06-25f1-4cac-906a-1c74069676dc.png,labeled,cecum,Validation,2
808,8808,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c7c82d76-1907-4f46-ab42-78e18f529639.png,labeled,cecum,Validation,2
809,8809,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c7dccb2a-c053-4df8-ad1f-1dd3ae0ed41c.png,labeled,cecum,Validation,2
810,8810,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c80eb747-46eb-4c48-af05-71206e4e28c8.png,labeled,cecum,Train,2
811,8811,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c84c6cc6-799c-4352-9643-23e0a6fcf74a.png,labeled,cecum,Train,2
812,8812,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c8897eec-cc53-4972-8044-f90461361f1a.png,labeled,cecum,Train,2
813,8813,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c89b4cd2-1fb9-4ebc-b522-ddeaa262f16e.png,labeled,cecum,Validation,2
814,8814,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c967c383-fef9-4a05-864c-bdc8445d20d2.png,labeled,cecum,Validation,2
815,8815,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c968108a-d8b6-45a3-89ee-86253961a58a.png,labeled,cecum,Train,2
816,8816,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c96e3c05-e7f2-450d-9c18-505b043d2d6c.png,labeled,cecum,Validation,2
817,8817,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c972ab4e-df98-47c7-accf-63fad9422000.png,labeled,cecum,Train,2
818,8818,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c9a58375-0466-42d9-b2fd-215c73ca8ea0.png,labeled,cecum,Validation,2
819,8819,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,c9cb3990-51c3-49f9-91d1-833d11575b9e.png,labeled,cecum,Validation,2
820,8820,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,ca0c7a7e-a70f-4451-bb43-7eb7d1f2e725.png,labeled,cecum,Train,2
821,8821,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,ca1916e1-03a0-47a6-86b4-59f10f32253e.png,labeled,cecum,Validation,2
822,8822,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,ca840127-6f4a-4649-9f77-9eec70ef2620.png,labeled,cecum,Validation,2
823,8823,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,caff432b-2c53-4750-8e8b-607c0e51e1aa.png,labeled,cecum,Validation,2
824,8824,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cb03dc3e-2a3c-4c4e-868d-da429c3b1fba.png,labeled,cecum,Train,2
825,8825,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cb495ebd-e7fb-4b08-8223-c4cd4f8db451.png,labeled,cecum,Train,2
826,8826,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cb6743a0-2d34-4cc1-b66f-0bf019e576d4.png,labeled,cecum,Validation,2
827,8827,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cb7dfc06-2b22-477e-971b-067066e89a14.png,labeled,cecum,Validation,2
828,8828,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cbde9273-d62e-4651-879c-ca2b0ad6cf0f.png,labeled,cecum,Train,2
829,8829,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cbe40940-831f-4d15-b64e-a928e9b359b2.png,labeled,cecum,Validation,2
830,8830,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cc1a8884-5c3c-46dd-b6fa-905bee24ba40.png,labeled,cecum,Validation,2
831,8831,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cc466af4-292a-402e-be8d-d3b7351c815f.png,labeled,cecum,Train,2
832,8832,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cd834905-e721-4869-a94b-7a52baa68ae3.png,labeled,cecum,Train,2
833,8833,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cdafb18b-1992-4c52-bf3e-083882a4644c.png,labeled,cecum,Validation,2
834,8834,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cdcd48fa-2a2d-4377-a5de-c1982e99314d.png,labeled,cecum,Train,2
835,8835,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,ce1e65da-1e08-413c-bd4d-be1286fa9875.png,labeled,cecum,Train,2
836,8836,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,ce1f3572-4c7b-4def-a2fd-730060d13b1e.png,labeled,cecum,Train,2
837,8837,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,ced2553c-ea95-4cb7-9ed6-885cee92321f.png,labeled,cecum,Train,2
838,8838,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,ced60ee4-c3df-415d-a63a-a6923a6d8e73.png,labeled,cecum,Validation,2
839,8839,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cf67d746-2379-41f9-916e-66743dd582bb.png,labeled,cecum,Train,2
840,8840,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cfc33608-e2e9-446b-a7b9-266a301756ea.png,labeled,cecum,Validation,2
841,8841,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,cffbb6be-12a5-40e6-901c-80913d7a402f.png,labeled,cecum,Validation,2
842,8842,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d03d4c4f-855d-4df1-95b4-54c44ff572dc.png,labeled,cecum,Validation,2
843,8843,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d1356af9-9113-45c3-8922-829b5afcb898.png,labeled,cecum,Validation,2
844,8844,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d153a964-471a-40a3-b717-d472b6a42165.png,labeled,cecum,Validation,2
845,8845,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d184a504-dd8c-47df-9d0f-929c9c9ee223.png,labeled,cecum,Train,2
846,8846,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d1e3a63e-c352-4b88-ba49-53aa1567a9a7.png,labeled,cecum,Train,2
847,8847,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d24dba43-1dd3-492a-87e3-636c976585b2.png,labeled,cecum,Train,2
848,8848,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d28b2616-e8a6-4dba-be54-fec0aa2f2fad.png,labeled,cecum,Train,2
849,8849,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d2b5b3f0-fa06-40b8-9327-80becdb49374.png,labeled,cecum,Train,2
850,8850,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d342bafb-741b-49d3-9fa9-bcd0460ebe53.png,labeled,cecum,Train,2
851,8851,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d34cd4ff-21c8-4ef3-9a53-a9fe4084cce8.png,labeled,cecum,Validation,2
852,8852,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d371d023-ccae-473d-983b-7c56ed51c212.png,labeled,cecum,Validation,2
853,8853,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d39daf74-5d84-49d5-96fa-ec9ce24f5a6b.png,labeled,cecum,Train,2
854,8854,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d3bd0bfb-7726-48f4-a628-c42e92bcfdae.png,labeled,cecum,Train,2
855,8855,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d475b8aa-1345-48fe-bd2b-cde3f3181577.png,labeled,cecum,Train,2
856,8856,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d4cdcecd-b0c6-47d6-b7f0-72bae8cecea6.png,labeled,cecum,Train,2
857,8857,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d4dd21ae-ba89-4c67-9685-8141692f9389.png,labeled,cecum,Train,2
858,8858,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d4ebedc4-a17e-453c-b98d-623db8b1bd92.png,labeled,cecum,Train,2
859,8859,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d573faa9-ce4b-4a2c-a6d0-13359d41b756.png,labeled,cecum,Validation,2
860,8860,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d578e867-1cc1-406a-8ff2-6ab38f35e17b.png,labeled,cecum,Validation,2
861,8861,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d5b1b694-3391-4e90-8028-ea4f117b7d99.png,labeled,cecum,Validation,2
862,8862,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d5eb7c69-0d0b-4f90-91a1-ba791bb03021.png,labeled,cecum,Validation,2
863,8863,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d5f77de2-0272-4195-8e2b-1d0b980ed41f.png,labeled,cecum,Train,2
864,8864,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d6242431-5399-4281-8950-06ac32e3222b.png,labeled,cecum,Validation,2
865,8865,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d68d9fa6-9014-49dd-88d5-7959a34c53d3.png,labeled,cecum,Validation,2
866,8866,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d6a6adf7-12eb-4b87-9cc0-9476f1d6eef2.png,labeled,cecum,Train,2
867,8867,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d6d8f110-c069-4251-ad88-b1589194ee13.png,labeled,cecum,Validation,2
868,8868,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d7001a98-4ffd-4c5a-a436-ff19065d465f.png,labeled,cecum,Train,2
869,8869,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d83ff986-6451-436b-b9ae-278fd8d0c3f4.png,labeled,cecum,Validation,2
870,8870,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,d891eb88-7c9f-42ce-99e9-ece228a8eb2c.png,labeled,cecum,Train,2
871,8871,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,da454b9b-23ef-4d60-b85e-88608fe1e467.png,labeled,cecum,Validation,2
872,8872,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,da56ff3a-b29b-4d11-a76c-7c2b333b2e62.png,labeled,cecum,Validation,2
873,8873,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,da70491c-cdaf-45bc-a73e-f7ae7cfdc670.png,labeled,cecum,Validation,2
874,8874,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,dbed4aa6-84bf-4a32-a6e2-f79d868efe00.png,labeled,cecum,Train,2
875,8875,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,dc11946a-1ce2-4fb8-b47f-b0ad3138f198.png,labeled,cecum,Validation,2
876,8876,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,dc623437-6cc8-4a75-a960-70acdae9f36c.png,labeled,cecum,Validation,2
877,8877,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,dc8303db-6027-40c9-afb3-56a47d1c4f58.png,labeled,cecum,Validation,2
878,8878,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,dcd7809f-93a9-478c-a687-7b51c4a9580e.png,labeled,cecum,Train,2
879,8879,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,dd32bde6-0e47-4ab8-ba4f-f882b83e16cd.png,labeled,cecum,Validation,2
880,8880,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,dd681806-817d-4f14-b26c-f46b985d87b5.png,labeled,cecum,Train,2
881,8881,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,ddda8514-4e30-4f1f-a86d-482bee4af94d.png,labeled,cecum,Train,2
882,8882,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,ddf4bcd1-0ce5-4e2e-8a2f-5d75d91f0f5d.png,labeled,cecum,Validation,2
883,8883,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,de1b00fb-d9e0-400d-afe9-4eaa5fc690d8.png,labeled,cecum,Validation,2
884,8884,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,decb6b6e-13ba-4b95-9935-75f9afeec799.png,labeled,cecum,Validation,2
885,8885,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,dee08816-cd3c-490b-98d3-d4f8195c248a.png,labeled,cecum,Train,2
886,8886,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,df71a43b-8aca-4f97-9c78-9a72a3adfef3.png,labeled,cecum,Train,2
887,8887,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,df82f2dd-1df0-4f00-9d57-946cf139c97f.png,labeled,cecum,Validation,2
888,8888,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,dff6a496-2dcb-45e8-ab8c-e7e9fca4ab17.png,labeled,cecum,Validation,2
889,8889,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e0137bbb-cde3-41ee-b228-879c4efbae38.png,labeled,cecum,Validation,2
890,8890,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e030354a-3061-4828-9b0e-5a25cf036178.png,labeled,cecum,Train,2
891,8891,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e070b023-9777-4fb0-b945-0492d4e16230.png,labeled,cecum,Validation,2
892,8892,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e09602c5-a785-4db7-8d53-df79917410f4.png,labeled,cecum,Validation,2
893,8893,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e0c23c8c-1297-4d02-8ebe-24a2588f5770.png,labeled,cecum,Train,2
894,8894,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e10e3666-1824-4f5b-bd93-57ee3df18349.png,labeled,cecum,Train,2
895,8895,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e1671946-3cfa-4055-9543-971fb1b4fdda.png,labeled,cecum,Validation,2
896,8896,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e16e6a6e-997e-434c-af72-fc060a339efb.png,labeled,cecum,Validation,2
897,8897,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e1af61a5-4701-4666-a928-656274794681.png,labeled,cecum,Validation,2
898,8898,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e1d71901-b565-414f-bf7b-ab06a8b7243e.png,labeled,cecum,Validation,2
899,8899,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e2c69c4c-fbf8-4c60-bd62-fd1a961dfef9.png,labeled,cecum,Validation,2
900,8900,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e3fc915b-5559-4da1-9b85-a0c708ffd428.png,labeled,cecum,Validation,2
901,8901,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e41bf7a1-1a6f-4fff-822c-d5edd6a5c76e.png,labeled,cecum,Train,2
902,8902,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e486b0fd-7ea2-411e-8f26-10026a5bd67a.png,labeled,cecum,Train,2
903,8903,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\anatomical-landmarks\cecum,e4b8980a-819a-4280-be7b-fe1189bb601d.png,labeled,cecum,Validation,2
